Wall time,Step,Value
1711966487.8996758,27400,31.449975967407227
1711966624.179352,27900,31.209590911865234
1711967004.808515,29300,32.01158142089844
1711967140.6016707,29800,30.82061767578125
1711967167.8509607,29900,29.601524353027344
1711967276.5276475,30300,30.54901123046875
1711967303.6669965,30400,31.176321029663086
1711967412.355835,30800,31.06197166442871
1711967439.60185,30900,31.37450408935547
1711967493.8929415,31100,32.61819076538086
1711967575.4296186,31400,30.5768985748291
1711967711.568641,31900,31.184467315673828
1711967738.7064393,32000,30.571727752685547
1711967902.0844746,32600,30.711116790771484
1711967929.2364202,32700,30.202627182006836
1711967956.3930936,32800,31.164140701293945
1711968037.9030633,33100,31.447193145751953
1711968282.4486277,34000,31.432153701782227
1711968500.7856824,34800,32.556060791015625
1711968935.5095181,36400,29.734397888183594
1711969044.160286,36800,29.840288162231445
1711969207.2471535,37400,31.901065826416016
1711969315.8991625,37800,30.034799575805664
1711969370.2989802,38000,30.49625015258789
1711969560.5043755,38700,31.507999420166016
1711969696.3731542,39200,32.20127868652344
1711969723.5179226,39300,30.7614803314209
1711970158.277048,40900,32.33206558227539
1711970348.5003946,41600,32.42031478881836
1711970511.8776405,42200,32.453392028808594
1711970539.1165824,42300,31.75520133972168
1711970593.4494128,42500,32.0836067199707
1711970756.4620109,43100,31.985424041748047
1711971001.0163333,44000,31.722469329833984
1711971055.2940364,44200,30.34630012512207
1711971082.499741,44300,31.54405403137207
1711971164.0004866,44600,31.376218795776367
1711971327.2608988,45200,32.478965759277344
1711971572.7818594,46100,29.680139541625977
1711971655.0772066,46400,32.27825927734375
1711971682.2426312,46500,31.846712112426758
1711971926.9753218,47400,33.1804313659668
1711971954.1768823,47500,31.784648895263672
1711972335.2123225,48900,31.964685440063477
1711972362.378418,49000,31.401599884033203
1711972416.659425,49200,32.122005462646484
1711972471.0095646,49400,33.13427734375
1711972851.6484373,50800,32.75347137451172
1711972987.6489396,51300,32.0899772644043
1711973041.925018,51500,31.512327194213867
1711973123.463496,51800,31.243894577026367
1711973340.9085877,52600,33.25437927246094
1711973504.1876528,53200,32.62629318237305
1711973558.6148407,53400,31.549434661865234
1711973640.196014,53700,33.813255310058594
1711973803.228057,54300,31.02299690246582
1711973939.0836496,54800,31.966676712036133
1711973966.2187233,54900,33.08810806274414
1711974210.97024,55800,32.73175048828125
1711974265.4254503,56000,31.862651824951172
1711974374.0477674,56400,31.30795669555664
1711974401.4405951,56500,31.403419494628906
1711974537.5149395,57000,32.48312759399414
1711974646.1619365,57400,31.81698989868164
1711974673.535837,57500,32.593170166015625
1711974809.8289335,58000,32.867549896240234
1711974864.1718216,58200,31.080495834350586
1711974891.4031923,58300,30.694602966308594
1711974945.6980045,58500,32.27779006958008
1711975000.2490406,58700,32.631710052490234
1711975027.6988018,58800,30.65764617919922
1711975163.5990086,59300,29.837947845458984
1711975190.8158698,59400,33.56419372558594
1711975381.1329904,60100,31.191083908081055
1711975435.50819,60300,34.637908935546875
1711975598.4212418,60900,32.94395065307617
1711975652.805659,61100,33.172603607177734
1711975789.3805506,61600,32.06925582885742
1711975925.474498,62100,32.21055221557617
1711975979.8453171,62300,32.04664993286133
1711976306.2099683,63500,32.33156967163086
1711976496.3582938,64200,32.57217788696289
1711976523.6128507,64300,32.06343460083008
1711976577.891931,64500,31.762577056884766
1711976605.0810957,64600,32.59364700317383
1711976632.2898266,64700,32.97090148925781
1711976659.5587451,64800,33.22970199584961
1711976714.0838165,65000,30.940114974975586
1711976796.072859,65300,30.586524963378906
1711976904.8664694,65700,32.84217834472656
1711977040.9000468,66200,32.761260986328125
1711977122.409259,66500,31.46125030517578
1711977231.0408182,66900,32.11216735839844
1711977312.5573254,67200,32.21120834350586
1711977340.0526648,67300,32.13654327392578
1711977394.9312131,67500,32.173255920410156
1711977422.1673977,67600,33.4197998046875
1711977503.6432557,67900,31.881031036376953
1711977530.8748598,68000,32.3463020324707
1711977612.252324,68300,31.20880889892578
1711977639.491396,68400,33.15166091918945
1711977775.258355,68900,32.33097457885742
1711977802.501311,69000,32.011165618896484
1711977992.5337138,69700,32.66035079956055
1711978074.0746806,70000,33.47780990600586
1711978182.6858985,70400,32.656158447265625
1711978264.4609387,70700,33.200714111328125
1711978318.753958,70900,30.514142990112305
1711978373.12268,71100,33.69978332519531
1711978481.731526,71500,31.62859344482422
1711978590.6187346,71900,31.515869140625
1711978672.9301548,72200,33.155948638916016
1711978700.050587,72300,33.8718376159668
1711978727.2540276,72400,34.25443649291992
1711978754.3814583,72500,33.57201385498047
1711978917.3367193,73100,33.789188385009766
1711979080.3220348,73700,31.835899353027344
1711979134.5867207,73900,32.1466178894043
1711979161.805459,74000,33.02190399169922
1711979270.4979281,74400,31.963720321655273
1711979351.978835,74700,31.267488479614258
1711979378.970715,74800,34.20658493041992
1711979460.43351,75100,32.91860580444336
1711979487.5457275,75200,33.72002410888672
1711979514.688188,75300,32.979007720947266
1711979569.0353696,75500,31.720111846923828
1711979623.4076056,75700,31.766050338745117
1711979867.9487016,76600,33.956199645996094
1711979895.2294083,76700,34.93579864501953
1711979976.7037983,77000,32.3726806640625
1711980003.929262,77100,32.81686019897461
1711980031.072228,77200,32.70698547363281
1711980085.4816492,77400,32.770782470703125
1711980112.6189153,77500,33.04685592651367
1711980275.5994394,78100,32.053524017333984
1711980384.2628157,78500,32.84303665161133
1711980411.3982983,78600,32.75059127807617
1711980465.801396,78800,32.980228424072266
1711980520.08008,79000,33.39223861694336
1711980601.5315123,79300,33.02988815307617
1711980628.7952805,79400,32.46676254272461
1711980655.9025931,79500,32.9477424621582
1711980683.0104122,79600,33.210914611816406
1711980764.4674256,79900,31.987924575805664
1711980873.419976,80300,33.41661834716797
1711980955.5028923,80600,31.78300666809082
1711981009.8257768,80800,33.65788650512695
1711981036.942708,80900,31.262367248535156
1711981064.0585783,81000,32.99562072753906
1711981227.3625593,81600,32.962276458740234
1711981254.5977006,81700,32.043270111083984
1711981309.1577156,81900,31.445919036865234
1711981391.346235,82200,32.71440887451172
1711981500.8295245,82600,32.38932418823242
1711981582.8497677,82900,31.802810668945312
1711981664.823054,83200,33.472434997558594
1711981692.0901444,83300,32.753482818603516
1711981801.1291318,83700,31.433795928955078
1711981855.622552,83900,33.570167541503906
1711981992.3806298,84400,31.416839599609375
1711982074.1931317,84700,31.721820831298828
1711982646.9440327,86800,32.24591827392578
1711982701.5852582,87000,32.923118591308594
1711982728.8325264,87100,32.303558349609375
1711982837.9531891,87500,32.18018341064453
1711982892.7281857,87700,34.521602630615234
1711983003.6996348,88100,33.722267150878906
1711983058.2325847,88300,34.17243957519531
1711983112.6598053,88500,34.357418060302734
1711983194.3726103,88800,32.738224029541016
1711983276.1274042,89100,34.3909912109375
1711983440.1152222,89700,34.48183059692383
1711983549.3052034,90100,33.684165954589844
1711983739.6984744,90800,34.204193115234375
1711983766.8394482,90900,32.991798400878906
1711983794.082381,91000,32.07413864135742
1711983821.2031486,91100,33.52116775512695
1711983957.25539,91600,32.28871536254883
1711984011.7603223,91800,31.412830352783203
1711984093.442978,92100,32.614036560058594
1711984120.5608764,92200,32.506202697753906
1711984147.7824821,92300,33.21607208251953
1711984174.9128137,92400,34.5944938659668
1711984392.0957127,93200,33.13455581665039
1711984419.3278034,93300,32.8263053894043
1711984500.7970252,93600,34.02683639526367
1711984690.9192073,94300,33.1876220703125
1711984772.3238213,94600,34.38850784301758
1711985016.8535972,95500,33.130043029785156
1711985071.2192912,95700,33.707725524902344
1711985098.3605652,95800,34.22749710083008
1711985125.4641955,95900,33.72097396850586
1711985206.9477227,96200,29.917499542236328
1711985234.1295521,96300,32.36738586425781
1711985342.8047707,96700,30.358837127685547
1711985479.522856,97200,33.792728424072266
1711985506.797753,97300,31.794483184814453
1711985615.7127907,97700,33.217899322509766
1711985643.137256,97800,33.573143005371094
1711985670.528398,97900,33.9501953125
1711985698.130678,98000,32.81159973144531
1711985780.758229,98300,32.46504211425781
1711985808.455586,98400,34.6466064453125
1711985835.9424,98500,33.43136215209961
1711985918.552271,98800,33.383880615234375
1711985946.053014,98900,33.654884338378906
1711986163.4547145,99700,32.403289794921875
1711986326.3755403,100100,30.599044799804688
1711986381.1141634,100300,33.83998107910156
1711986436.1004736,100500,33.10820388793945
1711986463.2059953,100600,34.05062484741211
1711986544.669914,100900,32.66250991821289
1711986653.4251926,101300,33.69847869873047
1711986680.5320382,101400,31.064979553222656
1711986707.6931193,101500,35.087623596191406
1711986789.213386,101800,33.292694091796875
1711987006.8405492,102600,32.560768127441406
1711987061.2111309,102800,33.31190872192383
1711987169.8472497,103200,34.2338981628418
1711987196.9716237,103300,34.79768753051758
1711987278.5573225,103600,32.787132263183594
1711987333.2399065,103800,33.8646125793457
1711987388.3142312,104000,34.92341995239258
1711987524.2774444,104500,33.0466194152832
1711987823.0240145,105600,33.81007766723633
1711987877.325514,105800,32.53362274169922
1711988040.2228482,106400,33.74695587158203
1711988067.3284519,106500,34.70749282836914
1711988122.29682,106700,35.063941955566406
1711988177.321877,106900,34.92029571533203
1711988286.5794318,107300,33.624427795410156
1711988395.2452269,107700,32.033958435058594
1711988449.5433095,107900,33.859012603759766
1711988585.3449805,108400,34.13901138305664
1711988612.4831746,108500,34.600460052490234
1711988639.6153502,108600,33.3891716003418
1711988858.5797558,109400,34.829524993896484
1711989021.9642754,110000,34.63194274902344
1711989130.5239344,110400,33.26594161987305
1711989157.6443155,110500,34.72535705566406
1711989184.7672515,110600,33.342979431152344
1711989429.8103473,111500,34.85746765136719
1711989484.147933,111700,33.797298431396484
1711989565.515454,112000,33.80344009399414
1711989728.5171387,112600,34.083412170410156
1711989755.7620387,112700,32.850616455078125
1711989945.8810678,113400,31.33887481689453
1711990000.1308386,113600,31.41460418701172
1711990380.5097086,115000,34.62190246582031
1711990543.5128608,115600,33.02054977416992
1711990570.6388283,115700,33.656341552734375
1711990597.8672724,115800,34.27886962890625
1711990679.34274,116100,34.13764572143555
1711990706.4867747,116200,34.89670944213867
1711990733.602419,116300,35.683223724365234
1711991222.9972637,118100,31.383968353271484
1711991304.5436885,118400,34.07258987426758
1711991358.9106998,118600,31.213085174560547
1711991549.358354,119300,34.54737854003906
1711991576.5076625,119400,34.293235778808594
1711991685.0953708,119800,34.40648651123047
1711991739.4830828,120000,35.01662826538086
1711991793.903354,120200,34.86716842651367
1711991929.7355843,120700,32.734615325927734
1711991984.480937,120900,34.36200714111328
1711992039.425677,121100,34.464134216308594
1711992148.9209216,121500,35.343807220458984
1711992421.369779,122500,33.60555648803711
1711992530.5328987,122900,33.29262924194336
1711992639.1087165,123300,35.090843200683594
1711992666.2622218,123400,34.412635803222656
1711992693.4631803,123500,34.47105026245117
1711992747.8121233,123700,32.30938720703125
1711992829.323872,124000,34.367671966552734
1711992910.7922788,124300,33.33659362792969
1711992965.2291799,124500,34.47144317626953
1711993046.6383798,124800,33.633358001708984
1711993210.4803996,125400,33.375091552734375
1711993264.8601277,125600,35.166019439697266
1711993319.1129577,125800,33.71094512939453
1711993346.3339105,125900,32.95582580566406
1711993427.876797,126200,31.969154357910156
1711993482.1271615,126400,34.389347076416016
1711993563.710193,126700,34.47983169555664
1711993781.9944813,127500,34.23816680908203
1711993917.851332,128000,34.09169387817383
1711993972.1265662,128200,33.75370788574219
1711994135.3618805,128800,33.964515686035156
1711994243.9552395,129200,34.63655090332031
1711994271.1689231,129300,34.471099853515625
1711994298.301839,129400,34.919437408447266
1711994325.4394195,129500,34.829307556152344
1711994488.455244,130100,33.77678298950195
1711994570.0639975,130400,32.82901382446289
1711994760.1592708,131100,33.081478118896484
1711994814.5163016,131300,32.73801040649414
1711994896.3062837,131600,32.544918060302734
1711994923.4838202,131700,33.940452575683594
1711995005.1155365,132000,34.26149368286133
1711995168.1312644,132600,33.79299545288086
1711995222.4572346,132800,34.62004089355469
1711995304.1702704,133100,34.71077346801758
1711995385.6663115,133400,34.06525802612305
1711995412.7977488,133500,34.673980712890625
1711995439.956573,133600,34.63373565673828
1711995467.1845908,133700,35.04773712158203
1711995494.3191216,133800,33.8648567199707
1711995657.3650255,134400,33.196929931640625
1711995985.3769882,135600,34.342159271240234
1711996148.2778287,136200,32.56798553466797
1711996284.0641549,136700,35.26363754272461
1711996392.6985629,137100,33.66584014892578
1711996583.3943038,137800,34.483306884765625
1711996637.7417192,138000,33.598106384277344
1711996773.662853,138500,35.83587646484375
1711996800.7958007,138600,35.12049865722656
1711996882.2381294,138900,33.33732223510742
1711996909.4381785,139000,35.19999313354492
1711996963.8797781,139200,34.57159423828125
1711996990.9887528,139300,33.64326858520508
1711997072.4479082,139600,33.206512451171875
1711997534.6674812,141300,32.176509857177734
1711997561.8869908,141400,34.513465881347656
1711997589.0046747,141500,35.10353469848633
1711997724.8608615,142000,34.70833206176758
1711997806.2741249,142300,34.22368240356445
1711997915.7149746,142700,33.94334411621094
1711997942.8209393,142800,35.565311431884766
1711997969.9695613,142900,34.818336486816406
1711998079.672235,143300,33.44441223144531
1711998107.1095395,143400,34.06368637084961
1711998189.1748204,143700,34.532318115234375
1711998297.8849523,144100,35.52173614501953
1711998352.2394001,144300,34.03739929199219
1711998707.165173,145600,34.10808181762695
1711998734.394299,145700,32.820465087890625
1711998979.9487054,146600,35.58838653564453
1711999007.1960466,146700,33.787010192871094
1711999306.1397634,147800,34.21017837524414
1711999523.4687097,148600,33.05095291137695
1711999550.7032008,148700,32.859832763671875
1711999632.0743983,149000,34.52403259277344
1711999686.4230273,149200,35.56308364868164
1711999713.5636606,149300,35.123695373535156
1711999931.2845783,150100,34.15347671508789
1711999958.4562986,150200,34.20685577392578
1711999985.6036716,150300,31.8239803314209
1712000094.2386155,150700,34.34748077392578
1712000148.5975406,150900,34.48698425292969
1712000202.9640443,151100,34.5683479309082
1712000420.3370686,151900,34.52193069458008
1712000556.1424658,152400,34.751869201660156
1712000583.3510547,152500,35.983795166015625
1712000664.9312377,152800,34.80308532714844
1712000855.1847155,153500,34.944664001464844
1712000909.600266,153700,34.95991134643555
1712001181.0345795,154700,34.26795196533203
1712001316.9635205,155200,33.54005432128906
1712001344.1040637,155300,34.42136764526367
1712001398.442034,155500,33.524227142333984
1712001425.5784059,155600,34.570823669433594
1712001588.5171385,156200,32.1348876953125
1713315862.6459668,100,18.569190979003906
1713315977.6756136,200,19.220491409301758
1713316614.209478,1100,22.84055519104004
1713316761.3105211,1500,25.710886001586914
1713316819.5535276,1700,26.41399383544922
1713316930.4090831,2100,25.711652755737305
1713317175.7726445,3000,24.897621154785156
1713317230.1645687,3200,26.00037384033203
1713317311.9054294,3500,27.449108123779297
1713317366.1906617,3700,26.138748168945312
1713317393.3645818,3800,27.53510284423828
1713317529.0577877,4300,26.223642349243164
1713317746.2937229,5100,28.272266387939453
1713317800.6055472,5300,27.66826820373535
1713317991.2183743,6000,27.42675018310547
1713318018.554166,6100,26.029308319091797
1713318126.8253167,6500,28.953052520751953
1713318262.330021,7000,27.742460250854492
1713318343.7078664,7300,29.943511962890625
1713318397.9435604,7500,28.335893630981445
1713318479.2582545,7800,29.180105209350586
1713318560.506277,8100,27.872699737548828
1713318668.8762765,8500,29.09374237060547
1713318885.9186735,9300,30.134212493896484
1713319102.8802335,10100,28.019582748413086
1713319157.140072,10300,28.662944793701172
1713319211.261715,10500,27.575042724609375
1713319292.618528,10800,28.137847900390625
1713319319.7953198,10900,29.629196166992188
1713319482.5051434,11500,28.926864624023438
1713319509.6148674,11600,28.878684997558594
1713319726.726394,12400,29.911800384521484
1713319808.1133435,12700,27.48430061340332
1713319835.1844518,12800,28.373363494873047
1713319862.2705321,12900,27.528850555419922
1713319889.6995308,13000,28.349210739135742
1713319943.8478985,13200,28.285537719726562
1713320025.195914,13500,29.384023666381836
1713320215.002037,14200,28.812625885009766
1713320242.1682875,14300,28.6197452545166
1713320377.7256057,14800,29.05594825744629
1713320431.994011,15000,30.555023193359375
1713320459.0946622,15100,29.321063995361328
1713320486.2778854,15200,29.308774948120117
1713320730.4581037,16100,30.240966796875
1713320838.9909852,16500,29.468591690063477
1713320893.3242557,16700,29.848224639892578
1713320920.6825593,16800,30.590112686157227
1713320974.9625833,17000,30.001707077026367
1713321111.0143394,17500,29.000322341918945
1713321138.4256032,17600,29.764198303222656
1713321192.6656282,17800,29.371564865112305
1713321219.7739682,17900,29.609760284423828
1713321246.9963548,18000,29.555208206176758
1713321328.424506,18300,31.239627838134766
1713321382.6981883,18500,30.381261825561523
1713321437.5009809,18700,30.704574584960938
1713321762.8057706,19900,30.367414474487305
1713322008.6724637,20800,30.261093139648438
1713322171.186516,21400,29.314044952392578
1713322198.2725952,21500,28.925121307373047
1713322360.8584442,22100,30.1063232421875
1713322387.9168892,22200,30.617238998413086
1713322415.093872,22300,30.611677169799805
1713322632.2104897,23100,28.860824584960938
1713322822.214216,23800,29.116722106933594
1713323039.2303672,24600,31.507816314697266
1713323066.695421,24700,31.4876766204834
1713323148.917634,25000,30.377721786499023
1713323338.7947009,25700,30.757797241210938
1713323393.053621,25900,28.931228637695312
1713323501.461294,26300,29.04646110534668
1713323772.604095,27300,31.575050354003906
1713323799.6665194,27400,30.64175033569336
1713323881.0304317,27700,31.771440505981445
1713324016.6811945,28200,31.154773712158203
1713324125.0950716,28600,29.380538940429688
1713324477.298277,29900,31.349021911621094
1713324531.5637758,30100,30.081920623779297
1713324558.6394572,30200,30.005725860595703
1713324721.3867204,30800,29.158403396606445
1713324748.558569,30900,32.044307708740234
1713324775.6401217,31000,29.605270385742188
1713324829.9246168,31200,31.11839485168457
1713324884.0886638,31400,32.64675521850586
1713325209.3638027,32600,30.49382972717285
1713325453.4695892,33500,31.454299926757812
1713325561.812067,33900,32.943695068359375
1713325697.4450915,34400,29.250545501708984
1713325724.5349314,34500,31.589479446411133
1713325860.164274,35000,32.747135162353516
1713325887.245986,35100,32.03557586669922
1713326022.781593,35600,31.413631439208984
1713326049.8622077,35700,31.954927444458008
1713326212.484292,36300,31.329151153564453
1713326321.0015967,36700,33.28656005859375
1713326375.0957534,36900,32.532962799072266
1713326429.3048184,37100,31.323392868041992
1713326591.8298895,37700,31.75858497619629
1713326673.1106818,38000,32.01716995239258
1713326727.3344173,38200,32.77082061767578
1713326808.5748513,38500,30.116174697875977
1713326889.8640423,38800,31.654024124145508
1713326971.1495006,39100,30.84048843383789
1713327025.3536463,39300,32.12520980834961
1713327214.9240282,40000,31.312171936035156
1713327269.1746159,40200,30.45110321044922
1713327594.231052,41400,30.956939697265625
1713327621.275166,41500,31.133974075317383
1713327648.400706,41600,32.800079345703125
1713328027.506862,43000,32.05469512939453
1713328135.8430977,43400,31.73989486694336
1713328244.1361444,43800,31.532825469970703
1713328271.2142813,43900,32.08501434326172
1713328352.519986,44200,32.48078536987305
1713328379.6359406,44300,32.79836654663086
1713328460.8957238,44600,32.165977478027344
1713328514.979242,44800,31.49441909790039
1713328569.1363018,45000,32.22850036621094
1713328704.370516,45500,33.59906005859375
1713328785.5436747,45800,32.00214767456055
1713328839.7171884,46000,31.16457176208496
1713328920.9698386,46300,30.6378173828125
1713329002.2422893,46600,32.46310806274414
1713329083.4706545,46900,32.25379943847656
1713329137.650261,47100,31.568496704101562
1713329218.9544144,47400,31.16692352294922
1713329300.2491057,47700,30.459590911865234
1713329327.3003988,47800,32.33017349243164
1713329408.4881868,48100,32.260963439941406
1713329733.5192485,49300,31.37174415588379
1713329787.6571496,49500,32.03109359741211
1713329923.7237377,50000,32.37155532836914
1713330059.3874466,50500,32.90272903442383
1713330086.7919323,50600,32.12315368652344
1713330113.8577604,50700,29.824634552001953
1713330168.0942192,50900,31.69985008239746
1713330195.1454403,51000,30.652997970581055
1713330249.34109,51200,31.26056480407715
1713330303.5422857,51400,30.836456298828125
1713330384.8402867,51700,31.019222259521484
1713330411.8939824,51800,32.194435119628906
1713330520.2592635,52200,32.18128967285156
1713330655.726533,52700,32.52712631225586
1713330709.9673278,52900,32.78733444213867
1713330899.6045275,53600,30.38470458984375
1713330953.725959,53800,31.669919967651367
1713330980.8640807,53900,32.18110275268555
1713331062.1082919,54200,30.44947624206543
1713331116.2606027,54400,31.92133140563965
1713331225.053765,54800,32.1009407043457
1713331306.3670702,55100,32.664058685302734
1713331360.517028,55300,32.066802978515625
1713331414.7790518,55500,33.257965087890625
1713331441.8526478,55600,32.194068908691406
1713331577.4636176,56100,33.1586799621582
1713331685.8767657,56500,33.3440055847168
1713331713.0110147,56600,31.831214904785156
1713331740.0710979,56700,33.473411560058594
1713331848.4458122,57100,33.01093673706055
1713331875.6524465,57200,33.368408203125
1713331929.7988741,57400,32.14189147949219
1713332011.1571522,57700,31.949134826660156
1713332038.3571174,57800,33.298072814941406
1713332065.4719052,57900,31.709993362426758
1713332119.701682,58100,32.94922637939453
1713332146.747967,58200,31.255722045898438
1713332200.989445,58400,33.416229248046875
1713332336.3251948,58900,32.68373107910156
1713332363.3580117,59000,31.25028419494629
1713332526.027107,59600,33.76308822631836
1713332553.1791139,59700,31.08425521850586
1713332580.2697117,59800,30.245861053466797
1713332688.578324,60200,31.66454315185547
1713332742.8561285,60400,31.925518035888672
1713332797.1309557,60600,32.159420013427734
1713332905.4985778,61000,32.02255630493164
1713333176.3603075,62000,33.32655334472656
1713333230.5366595,62200,33.06122970581055
1713333284.7012553,62400,32.89540100097656
1713333312.1810658,62500,34.121795654296875
1713333420.3961055,62900,31.708105087280273
1713333474.519486,63100,33.750003814697266
1713333501.5657437,63200,33.12501525878906
1713333528.6594672,63300,31.689208984375
1713333718.0464644,64000,32.96336364746094
1713333826.2631533,64400,31.22109603881836
1713333907.4811673,64700,33.6995964050293
1713334179.5074246,65700,32.836753845214844
1713334206.6674397,65800,32.96704864501953
1713334314.9307976,66200,32.462135314941406
1713334369.091862,66400,33.09410858154297
1713334450.3289135,66700,32.70684051513672
1713334504.4202592,66900,32.052547454833984
1713334531.5308454,67000,32.99174499511719
1713334585.71028,67200,33.339595794677734
1713334612.7412105,67300,33.7803840637207
1713334639.7854676,67400,32.796112060546875
1713334666.8170853,67500,33.84433364868164
1713334720.9875093,67700,33.220733642578125
1713334775.1790743,67900,32.26352310180664
1713334802.606446,68000,32.119651794433594
1713334910.8790987,68400,31.925199508666992
1713334938.0474231,68500,33.02488327026367
1713334992.1579494,68700,34.078338623046875
1713335073.3905756,69000,31.006816864013672
1713335208.8528268,69500,32.31137466430664
1713335535.3606093,70700,32.45946502685547
1713335643.6248963,71100,32.85791778564453
1713335724.8672063,71400,33.36089324951172
1713335914.4874604,72100,32.24547576904297
1713335995.6975436,72400,31.755220413208008
1713336158.108503,73000,32.69692611694336
1713336185.1586092,73100,31.21953010559082
1713336239.3385348,73300,30.672224044799805
1713336320.5785375,73600,32.46998596191406
1713336401.8646572,73900,32.917579650878906
1713336428.9058385,74000,32.63609313964844
1713336455.9407175,74100,32.193260192871094
1713336700.153955,75000,33.76063919067383
1713336727.3064833,75100,33.868412017822266
1713336754.464782,75200,31.691816329956055
1713336781.5348823,75300,32.2367057800293
1713336835.6995015,75500,30.850399017333984
1713336889.8802748,75700,32.800506591796875
1713336971.1340058,76000,32.16793441772461
1713337160.7270699,76700,33.37154769897461
1713337187.782072,76800,34.505767822265625
1713337214.9192548,76900,33.791770935058594
1713337241.9884424,77000,33.402793884277344
1713337458.5753932,77800,32.51214599609375
1713337702.3672423,78700,31.864137649536133
1713337837.8743436,79200,32.85169219970703
1713338054.549192,80000,32.65290069580078
1713338081.579093,80100,31.384477615356445
1713338162.7689567,80400,32.77729797363281
1713338460.4529157,81500,31.41147232055664
1713338541.6001818,81800,33.845306396484375
1713338622.757256,82100,32.851356506347656
1713338649.7763016,82200,33.431907653808594
1713338676.8161576,82300,31.823410034179688
1713338730.935474,82500,31.634504318237305
1713338947.4426165,83300,33.72340774536133
1713339001.5246685,83500,32.39862823486328
1713339055.6770747,83700,33.77561569213867
1713339109.8272858,83900,34.152645111083984
1713339380.3381503,84900,33.1456413269043
1713339596.818856,85700,32.228816986083984
1713339623.963531,85800,33.89786148071289
1713339759.3517325,86300,32.428897857666016
1713339921.6887155,86900,31.97982406616211
1713340138.2794502,87700,33.49116897583008
1713340300.7922916,88300,34.46873092651367
1713340327.8743684,88400,32.69429397583008
1713340354.9811,88500,33.42070388793945
1713340382.032401,88600,34.53170394897461
1713340436.182296,88800,34.0926513671875
1713340571.3973553,89300,33.306678771972656
1713340977.6411986,90800,34.567569732666016
1713341086.2011461,91200,33.417449951171875
1713341140.2573993,91400,32.168235778808594
1713341248.6272676,91800,32.79836654663086
1713341275.6978166,91900,32.60331726074219
1713341329.8453233,92100,32.57371520996094
1713341465.3844113,92600,30.71063995361328
1713341546.6300595,92900,33.572879791259766
1713341600.8134665,93100,33.39997482299805
1713341682.0399077,93400,33.104671478271484
1713341709.0951412,93500,34.31544876098633
1713341736.1587362,93600,33.062469482421875
1713342007.1710439,94600,34.76244354248047
1713342034.2122047,94700,34.096229553222656
1713342088.4539356,94900,34.8516845703125
1713342115.4786527,95000,33.178348541259766
1713342142.508188,95100,31.494243621826172
1713342169.6120548,95200,32.323158264160156
1713342277.794062,95600,32.94104766845703
1713342331.8854222,95800,32.669918060302734
